TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,anomaly_score,is_fraud,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
64.3,1,21,83,357,14,0,55,2,67,1,7530.3,1,0,0,17,4,0,-10238.588333333333,0
111.79,1,17,513,32,55,2,62,0,49,1,10887.59,1,0,1,17,26,1,-7526.519722222222,0
927.16,1,37,370,552,12,0,59,2,153,1,7104.61,1,0,3,16,20,0,-14271.372222222222,0
613.7,0,13,650,558,54,1,61,2,37,1,7307.11,1,0,3,17,22,2,-14894.615833333333,0
26.07,1,3,535,278,60,1,20,3,19,3,349.98,1,0,0,17,16,3,-14367.163055555555,0
170.45,1,37,543,455,25,1,60,1,199,1,2284.41,1,0,1,16,5,3,-16047.207777777778,0
344.27,1,35,168,339,30,1,22,3,123,1,1918.36,1,0,2,17,19,1,-9878.773055555555,0
872.72,1,42,542,347,32,2,22,3,288,1,503.01,1,0,3,16,24,0,-13431.392222222223,0
292.95,1,22,441,361,54,1,37,1,56,1,1216.91,1,0,2,16,16,3,-15039.800555555556,0
28.44,1,14,172,302,46,0,18,3,243,1,1071.04,1,0,0,17,31,3,-10334.423611111111,0
209.02,1,12,581,588,7,0,21,3,74,1,187.9,1,0,1,17,3,4,-14679.045277777777,0
20.05,1,6,284,192,17,0,72,2,171,1,7145.67,1,0,0,17,29,2,-8174.4025,0
175.02,1,31,591,19,91,2,28,3,71,1,1493.88,1,0,1,16,10,0,-13767.757777777777,0
89.5,0,21,13,199,19,1,41,1,134,1,8658.95,1,0,1,16,21,0,-10575.781944444445,0
69.96,1,3,382,239,59,1,28,3,31,1,164.12,1,0,0,17,16,0,-9230.420277777777,0
146.51,1,0,558,357,96,0,53,1,68,1,7089.9,1,0,1,17,25,2,-15566.972777777777,0
376.78,0,26,584,543,60,2,21,3,88,1,841.65,1,0,2,17,14,0,-10742.709722222222,0
148.54,0,8,153,125,47,1,71,2,107,1,5677.05,1,0,1,16,22,4,-7623.776666666667,0
388.77,0,17,209,449,64,2,26,3,30,1,1658.49,1,0,2,16,11,0,-7887.2325,0
100.38,1,39,531,514,59,1,63,0,49,1,10171.68,1,0,1,17,27,0,-8222.300833333333,0
137.23,1,14,202,546,83,1,64,0,63,1,13847.99,1,0,1,16,7,4,-13839.305277777778,0
870.3,1,38,195,121,2,0,51,2,229,1,3688.98,1,0,3,17,28,0,-10406.204166666666,0
458.94,1,11,73,149,75,1,52,1,180,1,5619.95,1,0,3,18,18,1,-11390.036666666667,0
327.35,0,22,514,260,58,1,20,3,175,1,342.08,1,0,2,18,25,0,-9733.3725,0
757.15,1,33,448,300,84,2,53,1,38,1,4702.86,1,0,3,16,17,1,-15759.249444444444,0
5.64,1,4,671,523,63,2,59,0,47,1,12703.24,1,0,0,16,8,2,-14559.227777777778,0
47.23,0,22,30,253,33,2,73,2,160,1,6659.81,1,0,0,18,3,3,-11005.869722222222,0
239.41,0,3,673,126,63,2,42,0,248,1,7860.65,1,0,2,17,1,2,-8846.725833333334,0
7.48,1,35,578,378,24,0,55,1,29,1,1275.2,1,0,0,16,3,0,-11751.433611111112,0
170.97,1,26,253,250,43,1,26,3,292,1,1265.27,1,0,1,17,1,0,-13263.055833333334,0
262.43,0,36,353,218,45,2,37,0,274,5,12841.01,-1,1,2,17,13,1,-12230.681111111111,1
659.15,1,4,197,528,13,0,22,3,204,1,1241.59,1,0,3,16,31,1,-15424.066944444445,0
31.53,1,18,316,408,94,2,25,3,283,1,874.93,1,0,0,17,20,2,-7670.855277777778,0
111.66,0,42,369,491,67,2,48,1,140,1,5716.72,1,0,1,18,7,2,-12373.817777777778,0
250.01,1,18,186,166,56,0,62,2,88,1,1541.48,1,0,2,16,6,0,-8727.731944444444,0
554.15,1,33,85,149,65,0,49,0,108,1,14817.22,1,0,3,17,18,1,-13574.909444444444,0
598.66,0,5,305,462,31,1,32,1,222,1,2587.11,1,0,3,16,10,1,-15927.3325,0
28.38,1,34,680,144,82,1,55,0,98,1,173.7,1,0,0,16,18,3,-12855.744444444445,0
16.8,1,36,411,557,20,0,49,0,94,1,11847.07,1,0,0,17,27,0,-8223.134166666667,0
896.79,1,9,565,108,86,2,33,0,168,1,11146.74,1,0,3,16,6,0,-8727.512777777778,0
159.0,1,19,528,526,58,0,49,1,38,1,369.79,1,0,1,18,6,0,-14606.0675,0
56.31,0,15,37,232,41,2,75,2,195,1,6396.08,1,0,0,17,27,2,-9686.232222222223,0
203.99,1,30,6,337,72,2,52,2,215,1,4840.31,1,0,1,16,20,4,-15687.588055555556,0
50.99,1,11,211,133,2,1,29,0,76,1,1334.6,1,0,0,16,31,1,-8871.414722222222,0
101.28,0,6,489,542,22,2,32,1,75,1,2774.35,1,0,1,18,23,2,-10525.79388888889,0
299.92,1,10,192,304,6,0,27,3,122,1,1368.0,1,0,2,18,9,0,-9397.460555555555,0
77.54,1,31,340,530,94,2,67,2,73,1,4536.38,1,0,0,17,1,2,-15398.959722222222,0
18.35,1,26,665,551,34,1,21,3,78,1,1293.39,1,0,0,16,18,0,-9903.485277777778,0
732.53,0,38,657,359,65,0,26,3,116,1,441.54,1,0,3,16,22,0,-12759.30388888889,0
65.11,1,26,199,365,25,0,34,1,150,1,8485.14,1,0,0,16,7,3,-10167.351666666667,0
67.07,0,20,37,564,47,0,24,3,56,1,999.62,1,0,0,16,5,0,-12423.764444444445,0
137.48,1,39,201,505,57,1,55,0,47,1,14273.42,1,0,1,17,27,0,-8222.570277777777,0
398.36,1,8,21,536,5,0,22,3,56,1,1863.7,1,0,2,16,27,1,-11895.285555555556,0
469.46,1,27,450,104,67,0,20,3,149,1,8640.56,1,0,3,18,8,2,-8677.750555555556,0
37.58,1,16,46,452,50,0,57,0,182,1,259.44,1,0,0,18,17,0,-13597.826944444445,0
160.24,1,42,363,590,18,0,31,1,15,1,5526.97,1,0,1,17,8,1,-10887.040555555555,0
315.39,0,27,65,488,7,1,23,3,93,1,929.6,1,0,2,16,26,4,-12663.259722222223,0
434.17,1,1,232,179,9,0,21,3,148,5,5335.44,1,0,3,16,5,3,-16047.494722222222,0
165.91,1,17,557,0,83,0,26,3,84,1,587.12,1,0,1,17,15,2,-14390.485,0
211.36,1,37,38,364,19,1,47,1,194,1,4760.34,1,0,2,17,14,3,-9999.045555555556,0
241.45,1,32,420,91,25,2,26,3,158,1,1594.04,1,0,2,16,24,0,-11248.1025,0
23.24,1,16,552,240,53,1,68,0,129,1,13777.79,1,0,0,16,13,3,-13695.487222222222,0
70.88,0,29,304,208,86,1,74,2,176,1,1794.65,1,0,0,16,4,0,-8055.796388888889,0
1143.67,1,1,55,241,47,2,66,2,111,1,7677.76,1,0,3,16,30,0,-8895.864722222223,0
314.52,1,22,349,131,56,0,80,2,229,1,7071.32,1,0,2,17,20,0,-14270.750277777777,0
181.81,0,2,394,139,25,2,78,2,122,1,7525.73,1,0,1,16,29,0,-12591.984722222222,0
854.64,1,13,430,222,37,1,56,2,118,1,2989.25,1,0,3,18,7,1,-8701.194722222222,0
261.19,1,28,590,561,77,0,64,2,52,1,7620.6,1,0,2,17,12,3,-15878.957222222221,0
220.68,0,33,301,279,49,2,71,2,217,1,5549.2,1,0,2,18,9,0,-9397.727777777778,0
11.86,1,34,161,138,53,1,31,1,129,1,6782.61,1,0,0,16,5,1,-10215.42111111111,0
122.65,1,8,247,64,38,2,28,3,41,1,1968.51,1,0,1,16,17,3,-10671.666666666666,0
395.16,1,25,261,196,58,2,56,2,17,1,5340.73,1,0,2,16,24,0,-11247.952777777778,0
704.69,1,19,436,455,88,2,51,2,150,1,3267.84,1,0,3,17,18,1,-11390.800555555556,0
369.89,1,35,41,246,82,0,69,2,69,1,6941.47,1,0,2,16,18,2,-9183.4475,0
10.92,1,17,368,561,89,0,67,2,268,1,7567.2,1,0,0,17,20,4,-9134.32888888889,0
199.14,1,39,72,248,4,1,31,1,36,1,7001.25,1,0,1,17,2,2,-11030.639722222222,0
109.43,1,10,650,396,53,0,70,2,140,1,1983.65,1,0,1,18,11,2,-15902.04,0
304.15,1,1,11,342,9,1,20,3,40,1,686.91,1,0,2,16,28,1,-8200.011944444444,0
620.54,0,29,77,180,8,1,28,3,98,1,213.36,1,0,3,16,27,0,-14103.677777777777,0
757.79,1,5,31,448,33,2,22,3,117,1,1443.02,1,0,3,16,2,0,-16119.638333333334,0
122.81,1,38,404,100,9,1,52,0,12,1,8450.84,1,0,1,16,24,1,-9039.955,0
96.25,1,15,347,377,39,2,61,2,171,1,7996.7,1,0,1,16,27,3,-11176.081944444444,0
1431.33,1,5,419,85,74,0,30,0,49,1,5567.98,1,0,3,17,17,1,-15758.3075,0
142.55,1,18,89,40,70,2,67,0,97,1,1262.68,1,0,1,16,16,1,-12903.361111111111,0
35.94,0,14,182,144,49,1,23,3,141,1,1697.28,1,0,0,16,8,0,-13095.775555555556,0
24.86,1,17,328,462,6,1,58,1,292,1,2591.65,1,0,0,16,13,0,-15111.307777777778,0
103.08,1,37,667,132,8,2,60,0,109,1,12002.16,1,0,1,16,14,1,-8536.015555555556,0
116.27,1,32,339,302,10,2,57,1,94,1,8726.92,1,0,1,18,28,1,-8198.123055555556,0
363.84,1,8,68,375,47,2,73,2,118,3,5415.64,1,0,2,17,19,3,-9158.465833333334,0
34.74,0,32,140,184,74,2,59,2,72,1,3736.57,1,0,0,16,28,4,-13336.1425,0
64.01,0,30,50,148,60,1,19,3,240,1,1225.69,1,0,0,18,30,0,-8893.903055555556,0
108.75,1,15,80,62,96,0,50,0,23,4,14829.85,-1,1,1,16,17,1,-9208.016111111112,1
50.9,0,17,532,88,88,2,28,3,150,1,1277.7,1,0,0,16,24,0,-13431.867222222223,0
206.84,1,30,127,529,9,1,20,3,154,1,454.66,1,0,1,18,13,2,-10021.384166666667,0
37.4,1,33,336,282,11,0,20,3,84,1,1519.51,1,0,0,17,1,1,-11054.286666666667,0
154.21,1,24,532,265,82,2,46,1,75,1,8045.77,1,0,1,16,2,0,-16120.151944444444,0
199.37,1,6,398,291,82,2,24,3,79,1,1331.3,1,0,1,17,29,3,-11846.489722222223,0
410.49,0,1,352,513,70,1,25,3,134,1,1843.57,1,0,2,16,25,1,-11223.389444444445,0
1360.01,0,31,565,452,95,1,67,2,218,1,6601.5,1,0,3,16,25,0,-9735.343055555555,0
18.23,1,26,182,275,63,0,56,1,28,1,8422.2,1,0,0,17,22,2,-14222.665833333333,0
398.7,1,0,411,292,5,0,47,0,276,1,7987.74,1,0,2,16,28,0,-10408.114722222223,0
122.14,1,29,366,471,70,2,22,3,155,1,327.68,1,0,1,16,20,0,-14943.793333333333,0
378.2,1,23,571,324,7,1,40,1,167,1,7372.81,1,0,2,17,9,0,-15950.972777777777,0
124.74,1,20,293,415,37,0,49,1,33,1,2987.97,1,0,1,16,27,0,-8223.5825,0
17.1,1,0,400,323,18,0,53,2,101,1,1619.54,1,0,0,16,25,0,-7551.249722222222,0
287.05,1,25,344,115,57,0,22,3,212,1,1204.65,1,0,2,16,14,4,-13672.16888888889,0
874.72,1,37,99,302,84,2,28,1,173,1,4630.58,1,0,3,16,3,4,-14679.780555555555,0
1762.28,1,22,7,373,65,0,24,3,150,1,1380.34,1,0,3,16,6,4,-9472.085555555555,0
40.12,0,9,198,434,15,0,36,0,269,1,14304.38,1,0,0,17,19,2,-13551.124722222223,0
125.0,0,16,597,590,45,2,49,1,177,1,3215.76,1,0,1,16,5,0,-12423.861388888889,0
348.44,1,3,648,223,33,2,24,3,147,1,1022.94,1,0,2,17,6,0,-8726.189166666667,0
128.4,1,40,497,444,64,0,69,2,31,1,2610.64,1,0,1,17,20,0,-14270.904722222222,0
320.93,1,1,260,52,25,2,55,1,178,1,9451.66,1,0,2,16,22,3,-12016.08111111111,0
1.41,1,34,332,212,83,0,53,2,278,1,1244.17,1,0,0,17,7,2,-12375.158611111112,0
50.52,1,20,599,181,64,1,54,0,293,1,12815.24,1,0,0,16,6,3,-13864.059722222222,0
383.95,0,36,487,414,67,2,31,1,143,1,9933.56,1,0,2,17,20,2,-9854.177777777777,0
12.94,1,14,352,48,97,1,23,3,158,1,921.23,1,0,0,17,28,0,-10407.030833333334,0
329.75,1,34,355,175,63,2,56,2,211,1,6009.43,1,0,2,17,25,0,-7550.634444444445,0
981.76,1,25,605,130,39,2,45,0,234,1,602.36,1,0,3,16,25,0,-9735.713333333333,0
40.79,1,25,390,227,60,0,18,3,80,1,1769.33,1,0,0,16,17,4,-8463.522222222222,0
99.25,0,31,507,210,47,2,63,2,93,1,2570.34,1,0,1,16,26,0,-11919.226388888888,0
150.6,1,24,327,511,79,0,69,2,59,1,3240.14,1,0,1,17,17,0,-13598.401944444444,0
29.5,1,35,436,351,7,2,73,2,129,1,1229.32,1,0,0,18,20,3,-11341.721944444444,0
54.34,1,0,565,454,34,0,65,0,46,1,8019.89,1,0,0,18,25,0,-7550.137222222223,0
18.25,1,18,175,414,75,0,53,0,18,1,14328.29,1,0,0,16,16,2,-10695.45611111111,0
633.87,1,18,576,169,66,2,27,3,175,1,330.16,1,0,3,16,8,4,-7960.062222222222,0
81.15,1,24,301,160,58,0,19,3,114,1,1595.26,1,0,0,16,17,4,-15015.681944444445,0
83.95,1,27,280,488,14,2,75,2,170,1,7413.18,1,0,1,16,14,2,-12207.836666666666,0
410.4,0,41,517,235,20,0,61,2,78,1,2563.91,1,0,2,16,19,4,-12832.156666666666,0
172.68,1,3,357,544,30,0,33,0,17,1,10724.95,1,0,1,16,20,0,-14944.002222222221,0
139.88,1,7,518,562,23,0,34,1,162,1,2969.71,1,0,1,16,23,0,-15616.033055555556,0
165.55,1,9,619,59,60,1,28,3,115,1,761.78,1,0,1,18,2,0,-9565.787777777778,0
53.79,0,30,194,12,71,0,54,1,137,3,6229.36,1,0,0,16,5,1,-8032.100833333333,0
285.69,1,24,130,115,63,0,63,2,35,1,2552.54,1,0,2,18,6,2,-8005.871388888889,0
532.4,1,17,94,114,26,0,22,3,149,1,1033.73,1,0,3,16,24,3,-10503.380277777778,0
293.85,1,5,445,318,10,2,25,3,144,1,1919.97,1,0,2,16,10,3,-10839.773055555555,0
27.94,1,1,2,116,92,1,79,2,120,1,1893.44,1,0,0,18,3,4,-8797.397777777778,0
270.36,1,28,36,565,43,0,25,3,37,1,1783.04,1,0,2,16,3,4,-14679.177777777777,0
112.66,1,30,584,464,48,2,29,1,176,3,852.98,1,0,1,16,18,0,-9903.650555555556,0
506.03,1,11,649,53,99,1,21,3,21,1,1123.89,1,0,3,16,12,2,-11535.921666666667,0
206.95,1,39,585,119,83,1,22,3,31,1,1817.65,1,0,1,16,3,3,-11007.8025,0
350.96,1,40,443,587,45,0,63,2,167,1,5463.94,1,0,2,16,8,3,-12351.6875,0
261.63,1,6,602,525,17,1,20,3,150,1,477.03,1,0,2,18,29,0,-12589.697222222223,0
46.12,1,14,510,151,87,1,59,0,30,1,8874.01,1,0,0,17,5,0,-12422.673888888889,0
27.25,0,18,323,301,81,1,63,2,92,1,5365.2,1,0,0,16,20,0,-14272.110277777778,0
1353.93,1,12,661,537,72,1,26,1,171,1,7858.41,1,0,3,17,15,2,-8510.610833333334,0
331.66,1,19,40,0,39,0,76,2,145,1,7216.3,1,0,2,17,11,0,-10070.256666666666,0
667.95,0,28,244,363,26,0,62,0,253,1,13558.56,1,0,3,17,27,3,-11174.281111111111,0
49.84,1,6,282,336,94,0,49,0,146,1,7872.04,1,0,0,16,13,4,-9304.035,0
556.04,1,10,185,431,21,0,72,2,27,1,5200.04,1,0,3,16,10,0,-11583.43,0
88.06,0,33,498,402,15,2,18,3,288,1,1779.85,1,0,1,17,27,4,-8966.265833333333,0
745.95,1,22,668,506,27,0,58,0,127,1,13264.14,1,0,3,16,15,4,-7791.5408333333335,0
67.25,1,24,398,429,12,2,19,3,157,1,467.4,1,0,0,16,3,0,-11751.547777777778,0
93.63,1,27,515,197,95,0,29,1,141,1,9873.62,1,0,1,18,21,0,-10573.971111111112,0
74.11,1,38,530,310,10,1,22,3,49,1,1257.9,1,0,0,16,18,1,-11392.056111111111,0
41.13,0,30,635,27,29,1,77,2,58,1,6067.54,1,0,0,17,27,0,-14102.28,0
192.02,0,16,398,551,24,2,79,2,154,1,5169.07,1,0,1,16,19,1,-7695.956666666667,0
291.27,1,11,117,243,96,1,77,2,121,1,6878.86,1,0,2,17,19,0,-12086.189444444444,0
296.46,1,9,279,465,45,1,23,3,136,1,558.99,1,0,2,16,9,3,-8655.93888888889,0
341.84,0,12,530,367,25,1,27,3,89,1,1400.04,1,0,2,16,23,4,-11991.958333333334,0
98.41,1,34,182,235,51,2,27,3,48,1,912.71,1,0,1,17,12,0,-12254.984166666667,0
109.28,1,36,46,169,81,2,36,1,112,4,6338.35,1,0,1,16,9,4,-12327.785833333333,0
27.51,0,8,244,442,56,2,40,0,103,1,13645.63,1,0,0,18,20,2,-9853.84,0
12.18,1,27,314,263,87,1,76,2,77,1,4909.24,1,0,0,18,20,3,-13525.282777777778,0
207.71,0,18,362,529,65,2,25,3,63,1,570.1,1,0,1,17,16,3,-8486.366666666667,0
25.77,0,36,25,69,77,2,45,0,277,1,11749.77,1,0,0,17,17,0,-11414.92,0
127.57,1,26,391,168,48,0,52,2,75,1,6118.2,1,0,1,17,27,0,-14774.894444444444,0
392.05,1,10,396,393,98,0,60,1,172,1,4383.69,1,0,2,16,19,0,-12087.573333333334,0
521.01,0,39,200,406,40,1,41,1,73,1,4004.55,1,0,3,17,13,4,-9302.202777777778,0
849.76,1,39,670,498,22,0,25,3,269,1,373.88,1,0,3,16,16,2,-10695.655555555555,0
172.5,1,8,615,313,64,2,68,0,31,1,6851.16,1,0,1,16,14,1,-8535.801388888889,0
265.44,1,35,329,6,89,0,30,1,169,1,9700.77,1,0,2,16,17,1,-15759.472222222223,0
152.34,1,29,126,35,43,1,55,0,115,1,6853.51,1,0,1,17,12,3,-9326.964166666667,0
21.13,1,9,532,506,89,1,28,3,153,1,948.7,1,0,0,16,25,1,-13407.981944444444,0
111.55,1,10,612,541,38,0,46,0,101,1,12221.17,1,0,1,16,28,3,-7479.6825,0
321.82,0,33,501,8,48,1,32,1,43,1,6500.5,1,0,2,16,14,4,-11487.790833333333,0
1294.81,0,42,472,521,25,1,45,1,279,1,9927.75,-1,1,3,16,11,0,-7887.31,1
148.77,1,38,175,113,82,1,67,2,175,1,2138.42,1,0,1,18,30,3,-14029.848055555556,0
14.08,1,9,432,13,58,1,57,2,154,1,3908.65,1,0,0,18,6,0,-15277.833611111111,0
1283.97,1,7,328,418,29,0,42,0,121,1,11041.9,1,0,3,17,9,2,-10862.596666666666,0
566.33,0,5,585,373,64,0,24,3,66,1,379.82,1,0,3,16,7,0,-10911.457222222221,0
206.51,1,16,342,13,45,0,51,2,275,1,3921.74,1,0,1,17,18,0,-7718.964722222222,0
180.94,1,33,441,435,27,1,75,2,57,1,7659.99,1,0,1,16,24,0,-11247.487777777778,0
77.9,1,42,596,145,70,1,21,3,128,1,664.72,1,0,0,17,25,0,-7550.4447222222225,0
318.92,0,42,257,155,36,1,21,3,60,1,1167.25,1,0,2,18,19,4,-12829.241944444444,0
583.3,0,26,318,416,93,2,59,1,142,1,5896.01,1,0,3,16,3,4,-15351.675555555556,0
100.68,1,22,468,484,21,2,63,2,139,1,1123.75,1,0,1,16,12,3,-15879.461388888889,0
589.64,1,5,428,250,49,2,62,2,210,1,2039.4,1,0,3,16,21,3,-9832.104166666666,0
225.93,0,29,140,132,96,1,25,3,199,1,1864.27,1,0,2,17,13,0,-14438.181111111111,0
651.55,1,31,332,35,42,2,72,2,82,1,2325.78,1,0,3,17,10,4,-14510.586944444445,0
80.97,1,39,249,131,25,2,38,0,157,1,5926.31,1,0,0,17,9,0,-15950.685555555556,0
191.89,1,35,3,429,40,1,25,3,14,1,399.57,1,0,1,16,27,1,-11895.5475,0
304.75,0,2,482,300,95,1,78,2,125,1,1916.34,1,0,2,16,27,0,-14775.984444444444,0
201.53,1,40,625,161,6,2,68,2,287,1,2732.86,1,0,1,16,6,0,-8727.677222222223,0
8.45,1,30,189,150,21,0,22,3,141,1,1115.3,1,0,0,17,10,4,-15182.370277777778,0
435.98,1,23,274,344,98,1,30,1,105,1,7334.08,1,0,3,16,12,3,-9327.698888888888,0
743.24,0,16,250,516,83,2,19,3,109,1,1024.19,1,0,3,17,7,4,-11654.6275,0
16.27,1,1,677,158,37,0,57,0,44,1,10971.32,1,0,0,17,13,0,-15110.171944444444,0
290.86,1,21,601,220,67,2,45,0,36,1,14631.88,1,0,2,17,5,0,-12422.427222222223,0
85.73,1,41,71,94,99,0,41,0,266,1,14928.35,1,0,1,16,1,2,-14727.9775,0
555.71,0,4,331,109,17,1,22,3,73,1,830.37,1,0,3,17,23,0,-15614.545,0
40.03,1,29,205,398,85,1,23,3,200,1,6408.8,1,0,0,17,9,0,-15950.904166666667,0
73.01,0,25,650,237,27,2,25,3,62,1,1997.33,1,0,0,18,18,2,-9181.729722222222,0
346.12,1,37,148,570,66,1,44,0,12,1,13084.27,1,0,2,17,29,4,-7454.258333333333,0
1.93,1,6,288,188,29,1,47,0,175,5,5684.09,1,0,0,18,19,3,-9158.040277777778,0
252.93,1,32,596,86,0,0,75,2,222,1,2760.37,1,0,2,16,6,0,-15280.045833333334,0
238.54,1,16,413,549,5,0,19,3,12,4,868.91,1,0,2,16,7,4,-13840.054722222223,0
1011.22,1,40,36,439,73,1,61,2,129,1,5838.91,1,0,3,18,21,0,-10573.313333333334,0
58.7,1,27,613,76,40,1,67,0,141,1,8937.35,1,0,0,16,3,4,-14680.119722222222,0
7.56,1,25,346,316,69,0,40,0,145,1,8528.72,1,0,0,16,6,0,-15279.476111111111,0
540.4,1,15,399,199,60,1,45,0,272,1,425.77,1,0,3,16,22,2,-14895.409722222223,0
264.14,1,3,49,283,65,0,64,0,125,1,8459.26,1,0,2,17,28,4,-11150.514166666666,0
248.15,1,25,42,304,17,0,75,2,202,1,2649.23,1,0,2,16,15,3,-12183.464722222223,0
24.34,1,33,106,172,50,1,54,1,110,1,6659.12,1,0,0,17,29,2,-8174.905833333333,0
428.61,1,13,543,415,51,0,66,0,62,1,11937.04,1,0,3,16,9,0,-15951.961666666666,0
117.66,0,22,46,398,13,1,39,0,126,1,6794.17,1,0,1,18,3,3,-11005.800555555556,0
165.8,1,26,394,351,62,2,60,1,287,1,2064.76,1,0,1,17,4,3,-13190.361666666666,0
289.18,1,3,108,264,66,0,65,2,64,1,3139.75,1,0,2,16,29,1,-10383.887777777778,0
125.39,1,20,147,316,35,0,21,3,140,1,202.69,1,0,1,16,31,0,-11079.240277777777,0
305.18,1,6,679,574,64,2,58,2,216,1,4474.2,1,0,2,17,5,0,-12422.330277777777,0
506.9,0,15,325,106,37,1,64,0,56,1,11471.87,1,0,3,17,1,2,-8846.423055555555,0
504.12,0,3,242,17,7,1,25,3,101,1,1107.28,1,0,3,17,14,4,-13670.580833333333,0
42.09,1,10,320,426,45,1,29,1,118,1,5526.28,1,0,0,18,20,4,-15685.590277777777,0
607.28,1,3,361,88,97,0,32,0,84,1,9679.68,1,0,3,16,23,0,-15615.384722222223,0
91.9,1,6,239,37,35,2,77,2,125,1,1033.94,1,0,1,16,15,0,-12927.8625,0
303.43,1,41,162,301,28,1,22,3,30,1,1833.24,1,0,2,17,6,1,-12398.587222222222,0
668.78,1,23,211,29,93,0,20,3,141,1,983.68,1,0,3,17,23,0,-9062.735555555555,0
270.54,0,34,463,374,76,0,20,3,139,1,269.78,1,0,2,18,3,0,-13933.794444444444,0
247.93,1,16,81,382,99,1,37,1,79,1,9801.48,1,0,2,18,14,0,-10742.015833333333,0
34.67,1,6,310,527,76,2,19,3,71,1,888.6,1,0,0,16,25,1,-13407.611944444445,0
326.03,0,27,143,81,37,2,18,3,137,1,290.24,1,0,2,16,9,1,-13071.2825,0
148.26,1,29,374,417,20,0,25,3,57,1,958.7,1,0,1,17,8,0,-13094.65138888889,0
1086.6,1,36,413,520,15,2,19,3,38,1,1605.67,1,0,3,17,22,0,-12758.500555555556,0
373.99,1,34,597,30,96,0,60,0,140,1,8590.5,1,0,2,16,23,0,-9063.663888888888,0
254.34,1,12,397,339,83,2,49,1,79,1,5461.08,1,0,2,17,14,3,-9999.1175,0
819.48,1,41,380,153,37,0,25,3,26,1,1804.5,1,0,3,16,5,3,-9495.68611111111,0
14.0,1,35,345,21,62,0,49,1,173,1,7975.18,1,0,0,16,6,2,-10191.744722222222,0
57.16,1,8,108,98,21,0,40,1,74,1,222.22,1,0,0,18,15,3,-12181.385555555555,0
282.26,1,22,47,329,27,2,37,1,278,1,6857.2,1,0,2,16,26,0,-11919.2175,0
46.96,1,19,278,348,69,2,46,1,12,1,2028.92,1,0,0,16,30,4,-11823.4425,0
473.2,1,15,114,70,53,2,34,0,173,1,248.52,1,0,3,16,7,0,-10912.139722222222,0
192.97,1,34,41,9,97,0,59,2,140,1,3019.04,1,0,1,16,13,0,-14439.9425,0
168.99,1,3,215,178,77,0,18,3,203,1,1523.57,1,0,1,18,1,0,-13261.529444444444,0
1.82,1,37,632,128,8,2,80,2,60,1,5571.39,1,0,0,17,13,3,-13694.56111111111,0
40.9,1,5,519,454,23,0,55,0,37,1,1514.34,1,0,0,18,1,3,-12517.730555555556,0
78.91,1,34,599,117,62,2,61,0,157,1,1817.43,1,0,0,17,1,2,-14727.060277777779,0
169.97,0,36,179,122,59,0,22,3,12,1,6269.12,1,0,1,17,7,3,-7982.598888888889,0
17.79,1,17,394,312,90,1,61,2,162,5,2281.9,1,0,0,17,22,2,-14895.157777777778,0
486.61,0,34,322,150,46,0,48,1,130,1,2006.69,1,0,3,16,28,1,-8199.818055555555,0
148.13,1,31,272,175,24,1,58,2,56,1,2189.38,1,0,1,16,17,4,-14343.535555555556,0
164.52,1,9,657,287,98,0,61,0,162,1,11036.74,1,0,1,16,25,0,-7551.991944444444,0
720.89,1,16,479,9,7,0,27,3,120,1,447.06,1,0,3,17,18,0,-7718.986944444445,0
268.7,1,25,237,590,12,0,53,2,63,1,2104.74,1,0,2,16,3,1,-9543.844166666666,0
637.34,1,16,294,148,17,0,51,2,278,1,5183.5,1,0,3,16,1,4,-10311.836666666666,0
216.76,0,29,95,317,32,2,47,1,138,1,643.64,1,0,2,17,9,3,-8654.718888888889,0
418.02,1,20,166,471,16,0,46,0,110,1,11011.86,1,0,3,17,6,1,-12398.163611111111,0
292.03,0,22,639,200,49,0,46,1,154,1,951.33,1,0,2,16,4,0,-10239.780833333334,0
251.4,1,40,485,258,22,0,57,2,178,1,2561.67,1,0,2,16,5,2,-11703.315,0
184.56,1,41,419,237,57,2,21,3,93,1,1549.27,1,0,1,16,30,3,-8151.984722222222,0
33.76,1,39,301,74,23,2,26,1,227,1,3253.51,1,0,0,17,16,0,-15782.489722222223,0
253.46,1,22,56,532,45,0,45,1,60,1,1338.95,1,0,2,16,22,0,-12759.66,0
1612.37,1,20,24,170,77,0,65,2,173,1,3910.59,1,0,3,17,24,0,-11246.368888888888,0
138.68,0,7,255,450,1,1,22,3,44,1,206.2,1,0,1,16,14,2,-12208.0375,0
42.56,1,14,662,569,0,2,18,3,146,1,4361.44,1,0,0,16,31,0,-11079.692777777778,0
680.76,1,18,34,488,10,1,21,3,165,1,572.97,1,0,3,16,27,0,-14775.506388888889,0
53.83,1,3,455,418,61,1,70,2,131,1,4580.59,1,0,0,17,31,2,-12542.843888888889,0
11.09,1,5,135,426,93,1,51,1,95,1,2990.05,1,0,0,16,31,1,-8871.261388888888,0
37.81,1,7,69,464,73,1,63,2,195,1,5208.98,1,0,0,16,24,0,-11247.442222222222,0
